Id,MSSubClass,MSZoning,LotFrontage,LotArea,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,MoSold,YrSold,SaleType,SalePrice,totalSF,psf
2317,60,Residential(LD),134,19378,Gilbert,Single-family Detached,2Story,7,5,2005,2006,1392.0,1392,1070,2462,4,9,3,2006,New,320000,3854.0,83
160,20,Residential(LD),71,9830,North Ames,Single-family Detached,1Story,5,7,1959,2006,1063.0,1287,0,1287,3,7,3,2010,WD ,162000,2350.0,68
100,20,Floating Village,62,4403,Somerset,Single-family Detached,1Story,7,5,2009,2009,1470.0,1478,0,1478,2,7,6,2010,New,222000,2948.0,75
482,60,Residential(LD),59,8174,Gilbert,Single-family Detached,2Story,7,5,2003,2003,698.0,698,644,1342,3,7,5,2009,WD ,178000,2040.0,87
177,30,Residential(MD),60,7200,Old Town,Single-family Detached,1Story,5,7,1940,1992,788.0,804,0,804,2,4,2,2010,WD ,119000,1592.0,74
1971,60,Residential(LD),69,7590,North Ames,Single-family Detached,2Story,5,5,1962,1962,864.0,876,936,1812,4,8,7,2007,WD ,169500,2676.0,63
484,60,Residential(LD),64,8795,Gilbert,Single-family Detached,2Story,7,5,2000,2000,952.0,980,1276,2256,4,8,4,2009,WD ,236000,3208.0,73
1561,120,Residential(MD),44,3843,Crawford,Townhouse End Unit,1Story,8,5,2007,2008,1596.0,1648,0,1648,2,5,8,2008,New,294464,3244.0,90
992,60,Residential(LD),85,11075,North Ames,Single-family Detached,2Story,6,5,1969,1969,952.0,1092,1020,2112,4,9,6,2008,WD ,206900,3064.0,67
73,60,Residential(LD),76,10142,Sawyer West,Single-family Detached,2Story,7,5,2004,2004,956.0,956,1128,2084,4,8,1,2010,WD ,233000,3040.0,76
2646,30,Residential(MD),56,7741,Old Town,Single-family Detached,1Story,6,5,1924,1950,1032.0,1032,0,1032,2,5,6,2006,COD,108000,2064.0,52
994,60,Residential(LD),65,8139,Gilbert,Single-family Detached,2Story,6,5,1995,1996,680.0,680,790,1470,3,7,10,2008,WD ,165000,2150.0,76
2138,20,Residential(LD),45,8982,College Creek,Single-family Detached,1Story,5,5,1977,1977,1040.0,1040,0,1040,3,5,1,2007,WD ,134900,2080.0,64
2013,45,Residential(MD),51,6120,Brookside,Single-family Detached,1.5Unf,5,7,1939,1950,884.0,884,0,884,2,5,7,2007,WD ,113000,1768.0,63
2126,20,Residential(LD),70,16561,College Creek,Single-family Detached,1Story,5,5,1996,1996,1097.0,1097,0,1097,3,6,7,2007,WD ,147900,2194.0,67
898,30,Residential(LD),56,4060,Edwards,Single-family Detached,1Story,5,8,1922,1950,864.0,864,0,864,2,4,7,2009,WD ,99900,1728.0,57
1048,160,Residential(LD),24,2308,Northpark Villa,Townhouse End Unit,2Story,6,6,1975,1975,855.0,855,601,1456,4,7,5,2008,WD ,143000,2311.0,61
2676,50,Residential(MD),52,6240,Brookside,Single-family Detached,1.5Fin,6,6,1934,1950,816.0,816,0,1176,3,6,9,2006,WD ,114500,1992.0,57
2498,20,Residential(LD),64,8789,Sawyer,Single-family Detached,1Story,5,6,1967,1967,912.0,941,0,941,3,6,6,2006,WD ,129200,1853.0,69
1560,120,Residential(MD),64,5587,Crawford,Townhouse End Unit,1Story,8,5,2008,2008,1600.0,1652,0,1652,2,5,11,2008,New,392500,3252.0,120
296,70,Residential(LD),66,9042,Crawford,Single-family Detached,2Story,7,9,1941,2006,1152.0,1188,1152,2340,4,9,5,2010,WD ,266500,3492.0,76
354,80,Residential(LD),57,8923,Gilbert,Single-family Detached,SLvl,7,5,1998,1998,384.0,751,631,1382,3,7,2,2009,WD ,177500,1766.0,100
970,20,Residential(LD),75,12518,Mitchell,Single-family Detached,1Story,5,7,1968,1968,1008.0,1008,0,1008,3,6,4,2009,WD ,139500,2016.0,69
884,60,Residential(LD),85,11069,College Creek,Single-family Detached,2Story,6,5,2007,2007,608.0,608,788,1396,3,6,7,2009,WD ,170000,2004.0,84
1894,60,Residential(LD),80,8800,North Ames,Single-family Detached,2Story,6,7,1964,1997,845.0,845,1309,2154,5,8,7,2007,WD ,224500,2999.0,74
450,60,Residential(LD),96,13262,Northridge Heights,Single-family Detached,2Story,8,5,2003,2004,1082.0,1105,1295,2400,4,10,6,2009,WD ,290000,3482.0,83
2031,50,Residential(MD),66,7758,Iowa DOT and Rail Road,Single-family Detached,1.5Fin,7,4,1931,1950,1040.0,1226,592,1818,4,7,6,2007,WD ,169500,2858.0,59
949,20,Residential(LD),43,12118,Mitchell,Single-family Detached,1Story,7,5,2004,2005,1710.0,1710,0,1710,3,7,4,2009,WD ,240000,3420.0,70
1907,20,Residential(LD),80,9600,North Ames,Single-family Detached,1Story,5,6,1955,1955,1078.0,1150,0,1150,2,6,10,2007,WD ,144000,2228.0,64
1906,60,Residential(LD),100,9500,North Ames,Single-family Detached,2Story,6,6,1964,1978,816.0,1127,850,1977,4,9,6,2007,WD ,165000,2793.0,59
549,120,Residential(LD),50,7175,Sawyer West,Townhouse End Unit,1Story,6,5,1990,1991,1332.0,1332,0,1332,2,5,2,2009,WD ,145000,2664.0,54
243,20,Residential(LD),74,11200,Edwards,Single-family Detached,1Story,5,3,1964,1964,1250.0,1298,0,1298,3,5,6,2010,COD,114000,2548.0,44
1697,20,Residential(LD),110,14226,Northridge Heights,Single-family Detached,1Story,8,5,2006,2006,1935.0,1973,0,1973,3,9,7,2007,New,395000,3908.0,101
2365,160,Residential(MD),24,2760,Briardale,Townhouse End Unit,2Story,6,5,1973,1973,525.0,525,567,1092,3,6,12,2006,WD ,105500,1617.0,65
310,60,Residential(LD),85,11050,Mitchell,Single-family Detached,2Story,8,5,1998,1999,1049.0,1036,880,1916,3,8,5,2010,WD ,254900,2965.0,85
1961,20,Residential(LD),60,7200,North Ames,Single-family Detached,1Story,5,3,1950,1950,864.0,1238,0,1238,3,6,11,2007,WD ,102000,2102.0,48
849,60,Residential(LD),79,12420,College Creek,Single-family Detached,2Story,7,5,2001,2001,944.0,944,896,1840,3,6,6,2009,WD ,230000,2784.0,82
2018,70,Residential(MD),51,6120,Brookside,Single-family Detached,2Story,5,8,1920,2004,939.0,939,574,1513,4,8,5,2007,WD ,137500,2452.0,56
1328,30,Residential(LD),55,7111,Brookside,Single-family Detached,1Story,5,7,1928,1983,1008.0,1143,0,1143,2,5,7,2008,WD ,138000,2151.0,64
801,80,Residential(LD),66,19255,Sawyer West,Single-family Detached,SLvl,6,5,1983,1983,520.0,1338,0,1338,2,5,9,2009,WD ,156500,1858.0,84
400,20,Residential(LD),70,8120,North Ames,Single-family Detached,1Story,4,7,1970,1970,864.0,864,0,864,3,5,7,2009,WD ,124500,1728.0,72
1650,60,Residential(LD),92,11952,Northwest Ames,Single-family Detached,2Story,7,6,1977,1977,808.0,1161,808,1969,3,8,11,2007,WD ,190000,2777.0,68
1084,20,Residential(LD),43,3182,Bloomington Heights,Single-family Detached,1Story,7,5,2007,2007,1266.0,1266,0,1266,2,6,3,2008,WD ,159895,2532.0,63
1522,70,Residential(LD),51,9842,SW Iowa State University,Single-family Detached,2Story,5,6,1921,1998,612.0,990,1611,2601,4,8,5,2008,WD ,189000,3213.0,58
2496,20,Residential(LD),62,8020,Sawyer,Single-family Detached,1Story,5,6,1964,1964,912.0,912,0,912,3,6,4,2006,WD ,124000,1824.0,67
220,20,Residential(LD),76,11341,Sawyer,Single-family Detached,1Story,5,6,1957,1996,1392.0,1392,0,1392,3,5,5,2010,WD ,121500,2784.0,43
1254,90,Residential(LD),76,12436,North Ames,Duplex,1Story,5,5,1957,1957,1824.0,1824,0,1824,5,9,1,2008,WD ,146000,3648.0,40
1443,60,Residential(LD),75,12192,College Creek,Single-family Detached,2Story,7,5,2000,2001,928.0,928,895,1823,3,6,5,2008,WD ,235000,2751.0,85
2885,120,Residential(MD),44,3842,Crawford,Townhouse End Unit,1Story,8,5,2004,2005,1594.0,1646,0,1646,2,5,12,2006,WD ,300000,3240.0,92
2920,160,Residential(MD),21,1936,Meadow Village,Townhouse Inside Unit,2Story,4,7,1970,1970,546.0,546,546,1092,3,5,6,2006,WD ,90500,1638.0,55
1197,90,Residential(LD),74,13101,North Ames,Duplex,1Story,5,5,1965,1965,1728.0,1728,0,1728,6,10,11,2008,WD ,142600,3456.0,41
848,20,Residential(LD),67,9808,College Creek,Single-family Detached,1Story,7,5,2002,2002,1573.0,1573,0,1573,3,6,3,2009,WD ,227000,3146.0,72
926,90,Residential(LD),67,8145,Crawford,Duplex,2.5Unf,7,6,1940,1950,920.0,1240,1240,2480,5,13,7,2009,WD ,205000,3400.0,60
2158,20,Residential(LD),73,17227,College Creek,Single-family Detached,1Story,8,5,1999,2000,1341.0,1341,0,1341,1,5,1,2007,WD ,246900,2682.0,92
1555,70,,60,5280,Iowa DOT and Rail Road,Single-family Detached,2Story,4,7,1895,1950,173.0,825,536,1361,2,6,7,2008,WD ,89000,1534.0,58
278,50,Residential(LD),89,11792,Edwards,Single-family Detached,1.5Fin,4,5,1948,1950,744.0,792,328,1120,2,5,6,2010,WD ,64000,1864.0,34
2522,120,Residential(LD),40,3876,,Townhouse Inside Unit,1Story,8,5,1978,1978,1226.0,1226,0,1226,1,4,7,2006,WD ,170000,2452.0,69
434,60,Residential(LD),107,13891,Northridge Heights,Single-family Detached,2Story,9,5,2008,2009,1734.0,1734,1088,2822,4,12,1,2009,New,582933,4556.0,127
2683,30,Residential(MD),50,6000,Old Town,Single-family Detached,1Story,6,6,1925,1980,1103.0,1103,0,1103,2,5,7,2006,WD ,110500,2206.0,50
2173,20,Residential(LD),80,8240,Edwards,Single-family Detached,1Story,6,6,1960,1960,1179.0,1179,0,1179,2,5,6,2007,WD ,110000,2358.0,46
894,20,Residential(LD),50,9405,Edwards,Single-family Detached,1Story,5,9,1947,2008,698.0,698,0,698,2,4,6,2009,WD ,118000,1396.0,84
1066,60,Residential(LD),85,10625,Northridge Heights,Single-family Detached,2Story,7,5,2003,2004,998.0,1006,1040,2046,3,8,8,2008,WD ,284000,3044.0,93
1261,60,Residential(LD),70,9247,North Ames,Single-family Detached,2Story,6,6,1962,1962,858.0,858,858,1716,4,8,3,2008,WD ,171000,2574.0,66
537,60,Residential(LD),96,10628,Sawyer West,Single-family Detached,2Story,7,5,2004,2004,835.0,871,941,1812,3,8,1,2009,WD ,193000,2647.0,72
2301,20,Residential(LD),72,11000,Mitchell,Single-family Detached,1Story,5,6,1976,2003,1090.0,1178,0,1178,3,6,6,2007,WD ,135000,2268.0,59
2854,70,Residential(LD),54,9399,Crawford,Single-family Detached,2.5Unf,7,8,1919,1950,818.0,818,818,1636,4,7,9,2006,WD ,167000,2454.0,68
2649,20,Residential(MD),60,7200,Old Town,Single-family Detached,1Story,4,5,1950,1950,576.0,864,0,864,2,5,8,2006,COD,105000,1440.0,72
2776,20,Residential(LD),78,10264,College Creek,Single-family Detached,1Story,7,5,1999,1999,1588.0,1588,0,1588,3,6,8,2006,WD ,214000,3176.0,67
2403,60,Residential(LD),80,13215,Northridge Heights,Single-family Detached,2Story,8,5,2004,2004,1420.0,1426,488,1914,3,9,2,2006,WD ,279000,3334.0,83
2355,80,Residential(LD),81,10530,Northwest Ames,Single-family Detached,SLvl,6,6,1975,2000,675.0,1109,766,1875,3,8,6,2006,WD ,184500,2550.0,72
1983,50,Residential(MD),50,6000,Old Town,Single-family Detached,1.5Fin,3,7,1948,2002,649.0,679,504,1183,2,6,6,2007,WD ,120000,1832.0,65
547,60,Residential(LD),70,7703,Sawyer West,Single-family Detached,2Story,6,6,1992,1992,816.0,833,897,1730,3,6,11,2009,WD ,171500,2546.0,67
1842,160,Floating Village,35,4251,Somerset,Townhouse End Unit,2Story,7,5,2006,2007,625.0,625,625,1250,2,5,6,2007,New,164700,1875.0,87
2748,60,Residential(LD),88,12128,Sawyer West,Single-family Detached,2Story,6,4,1989,1989,868.0,1313,1246,2559,4,9,11,2006,WD ,209000,3427.0,60
2425,120,Residential(MD),60,3072,Bloomington Heights,Townhouse End Unit,1Story,7,5,2004,2004,1365.0,1548,0,1548,2,7,9,2006,WD ,225000,2913.0,77
2837,50,Residential(LD),58,8410,Edwards,Single-family Detached,1.5Fin,5,3,1910,1996,658.0,658,526,1184,5,8,5,2006,WD ,81000,1842.0,43
2456,20,Residential(LD),49,15218,Somerset,Single-family Detached,1Story,8,5,2006,2006,1670.0,1670,0,1670,2,6,9,2006,New,336820,3340.0,100
2114,60,Residential(LD),79,14364,Sawyer West,Single-family Detached,2Story,7,5,1988,1989,1157.0,1180,882,2062,3,7,4,2007,WD ,277000,3219.0,86
1890,20,Residential(LD),70,8680,North Ames,Single-family Detached,1Story,5,7,1960,1960,894.0,894,0,894,3,5,1,2007,WD ,117600,1788.0,65
621,50,Residential(LD),80,9600,North Ames,Single-family Detached,1.5Fin,6,8,1950,2005,856.0,1112,556,1668,3,6,9,2009,WD ,140000,2524.0,55
1427,20,Residential(LD),91,11778,College Creek,Single-family Detached,1Story,9,5,2008,2008,1751.0,1766,0,1766,3,8,12,2008,New,395039,3517.0,112
1728,60,Residential(LD),59,15810,Gilbert,Single-family Detached,2Story,6,5,2007,2007,768.0,768,728,1496,3,7,5,2007,New,181755,2264.0,80
2472,20,Residential(LD),91,11024,Sawyer West,Single-family Detached,1Story,7,5,2005,2006,1400.0,1400,0,1400,3,6,10,2006,New,186800,2800.0,66
610,60,Residential(LD),63,8970,North Ames,Single-family Detached,2Story,5,6,1965,1965,744.0,825,1315,2140,4,7,6,2009,WD ,177500,2884.0,61
1950,30,Residential(LD),60,10800,Old Town,Single-family Detached,1Story,4,6,1927,2007,656.0,968,0,968,4,5,8,2007,WD ,64500,1624.0,39
94,120,Floating Village,25,4835,Somerset,Townhouse End Unit,1Story,7,5,2004,2005,1488.0,1488,0,1488,2,6,3,2010,WD ,260000,2976.0,87
1745,20,Residential(LD),53,3710,Bloomington Heights,Single-family Detached,1Story,7,5,2007,2007,1266.0,1266,0,1266,2,6,8,2007,New,185485,2532.0,73
744,30,Residential(MD),51,6120,Brookside,Single-family Detached,1Story,5,7,1931,1993,715.0,875,0,875,2,5,11,2009,WD ,105000,1590.0,66
1859,80,Residential(LD),80,9600,Veenker,Single-family Detached,SLvl,6,7,1976,1994,528.0,1094,761,1855,3,7,8,2007,WD ,187000,2383.0,78
2343,20,Residential(LD),91,14145,Northwest Ames,Single-family Detached,1Story,7,7,1984,1998,1208.0,1621,0,1621,3,8,5,2006,WD ,202500,2829.0,71
1713,20,Residential(LD),70,9926,Northridge Heights,Single-family Detached,1Story,7,5,2005,2006,1614.0,1614,0,1614,3,7,5,2007,WD ,245700,3228.0,76
1816,160,Residential(LD),50,8012,Sawyer West,Townhouse End Unit,2Story,6,5,1980,1980,630.0,630,636,1266,2,5,7,2007,WD ,128000,1896.0,67
2390,60,Residential(LD),80,10240,Northridge Heights,Single-family Detached,2Story,8,5,2005,2005,1030.0,1038,1060,2098,3,8,3,2006,WD ,275500,3128.0,88
364,60,Residential(LD),69,10762,Gilbert,Single-family Detached,2Story,7,5,1999,1999,978.0,1005,978,1983,3,9,5,2009,WD ,225000,2961.0,75
684,80,Residential(LD),80,8000,North Ames,Single-family Detached,SLvl,5,5,1959,1959,528.0,1183,0,1183,3,6,7,2009,WD ,138000,1711.0,80
32,160,Residential(MD),21,1680,Briardale,Townhouse Inside Unit,2Story,6,5,1971,1971,525.0,525,567,1092,3,6,3,2010,WD ,88000,1617.0,54
1698,60,Residential(LD),105,13693,Northridge Heights,Single-family Detached,2Story,9,5,2006,2006,2153.0,2069,574,2643,3,9,3,2007,WD ,380000,4796.0,79
1129,20,Floating Village,85,10625,Somerset,Single-family Detached,1Story,8,5,2007,2007,1660.0,1660,0,1660,3,7,6,2008,WD ,256000,3320.0,77
165,20,Residential(LD),60,7200,North Ames,Single-family Detached,1Story,5,7,1951,2000,900.0,900,0,900,3,5,5,2010,WD ,134800,1800.0,74
935,160,Residential(MD),24,1612,Bluestem,Townhouse Inside Unit,2Story,6,6,1980,1980,561.0,561,668,1229,2,5,7,2009,WD ,121000,1790.0,67
1802,60,Floating Village,84,10207,Somerset,Single-family Detached,2Story,7,6,2007,2007,874.0,874,887,1761,3,7,8,2007,New,227875,2635.0,86
250,20,Residential(LD),64,10475,College Creek,Single-family Detached,1Story,8,5,2008,2008,1694.0,1694,0,1694,3,7,2,2010,WD ,245350,3388.0,72
2668,90,Residential(MD),33,5976,Old Town,Duplex,2Story,5,7,1920,1950,624.0,624,624,1248,2,8,12,2006,WD ,93500,1872.0,49
236,30,Residential(LD),85,10625,Edwards,Single-family Detached,1Story,5,5,1920,1950,458.0,835,0,835,2,5,5,2010,COD,83000,1293.0,64
2117,60,Residential(LD),160,53107,Clear Creek,Single-family Detached,2Story,6,5,1992,1992,1580.0,1079,874,1953,3,9,6,2007,WD ,240000,3533.0,67
2029,45,Residential(MD),40,5680,Old Town,Single-family Detached,1.5Fin,5,4,1901,1950,592.0,933,240,1173,3,7,9,2007,WD ,113000,1765.0,64
636,20,Residential(LD),66,12400,North Ames,Single-family Detached,1Story,6,7,1958,1998,1215.0,1215,0,1215,3,6,6,2009,WD ,155000,2430.0,63
1155,20,Residential(LD),65,6768,Sawyer,Single-family Detached,1Story,6,8,1961,1996,912.0,912,0,912,3,5,5,2008,WD ,142000,1824.0,77
739,45,Residential(MD),50,6000,Brookside,Single-family Detached,1.5Unf,6,7,1926,2004,884.0,904,0,904,2,4,1,2009,WD ,119000,1788.0,66
1608,50,Residential(LD),75,12508,Mitchell,Single-family Detached,1.5Fin,6,7,1940,1985,983.0,983,767,1750,4,7,7,2008,WD ,160000,2733.0,58
1087,60,Residential(LD),62,7415,Gilbert,Single-family Detached,2Story,6,5,2004,2004,839.0,864,729,1593,3,8,4,2008,WD ,193000,2432.0,79
1774,60,Residential(LD),88,11762,Northridge,Single-family Detached,2Story,8,5,1992,1993,1105.0,1105,1097,2202,4,9,9,2007,WD ,263000,3307.0,79
2816,20,Residential(LD),65,8767,College Creek,Single-family Detached,1Story,7,5,2005,2005,1310.0,1310,0,1310,3,6,7,2006,New,164990,2620.0,62
2194,20,Residential(LD),60,8190,Edwards,Single-family Detached,1Story,4,6,1954,1954,948.0,948,0,948,3,5,10,2007,WD ,119000,1896.0,62
523,20,Floating Village,75,7500,Somerset,Single-family Detached,1Story,8,5,2006,2007,1372.0,1448,0,1448,2,6,6,2009,WD ,238500,2820.0,84
2767,20,Residential(LD),62,70761,Clear Creek,Single-family Detached,1Story,7,5,1975,1975,1533.0,1533,0,1533,2,5,12,2006,WD ,280000,3066.0,91
1837,120,Floating Village,32,3784,Somerset,Townhouse End Unit,1Story,8,5,2006,2007,1511.0,1565,0,1565,2,5,2,2007,New,193800,3076.0,63
2284,120,Residential(MD),44,4224,Meadow Village,Townhouse End Unit,1Story,5,7,1976,1976,1040.0,1060,0,1060,3,6,6,2007,WD ,129900,2100.0,61
1434,20,Residential(LD),57,9245,College Creek,Single-family Detached,1Story,5,5,1994,1995,990.0,990,0,990,3,5,2,2008,WD ,145000,1980.0,73
2794,20,Residential(LD),89,14781,College Creek,Single-family Detached,1Story,8,5,2001,2002,1753.0,1787,0,1787,3,7,8,2006,WD ,275000,3540.0,77
2625,90,Residential(LD),60,8544,North Ames,Duplex,1Story,3,4,1950,1950,0.0,1040,0,1040,2,6,12,2006,WD ,81400,1040.0,78
794,20,Residential(LD),62,7440,Edwards,Single-family Detached,1Story,5,6,1954,1954,1089.0,1089,0,1089,3,5,9,2009,WD ,125000,2178.0,57
708,30,Residential(MD),62,7404,Old Town,Single-family Detached,1Story,4,6,1920,1950,861.0,861,0,861,2,5,11,2009,Oth,80000,1722.0,46
286,30,Residential(LD),67,4853,SW Iowa State University,Single-family Detached,1Story,5,6,1924,1999,1107.0,1296,0,1296,2,5,5,2010,WD ,104000,2403.0,43
62,20,Residential(LD),59,10593,Northridge,Single-family Detached,1Story,7,5,1996,1996,1720.0,1720,0,1720,3,7,3,2010,WD ,260400,3440.0,75
1647,60,Residential(LD),78,12090,Northwest Ames,Single-family Detached,2Story,7,7,1981,2003,725.0,725,754,1479,3,6,3,2007,WD ,176000,2204.0,79
2054,20,Residential(LD),71,11677,Sawyer,Single-family Detached,1Story,5,4,1966,1966,1040.0,1040,0,1040,3,6,2,2007,WD ,123000,2080.0,59
1102,60,Residential(LD),77,11000,Northridge,Single-family Detached,2Story,9,5,2000,2000,1519.0,1533,639,2172,4,8,6,2008,WD ,291000,3691.0,78
654,20,Residential(LD),50,8000,North Ames,Single-family Detached,1Story,6,6,1948,2002,972.0,972,0,972,2,5,5,2009,WD ,132000,1944.0,67
1089,60,Residential(LD),51,8029,Gilbert,Single-family Detached,2Story,6,5,2005,2005,728.0,728,728,1456,3,8,7,2008,WD ,176000,2184.0,80
604,20,Residential(LD),85,13495,North Ames,Single-family Detached,1Story,5,6,1956,1956,1048.0,1728,0,1728,3,7,7,2009,WD ,177625,2776.0,63
2838,50,Residential(LD),60,9738,Edwards,Single-family Detached,1.5Fin,5,7,1924,1950,784.0,949,272,1221,4,7,3,2006,WD ,104900,2005.0,52
2777,60,Residential(LD),68,9272,College Creek,Single-family Detached,2Story,7,5,1999,1999,842.0,856,893,1749,3,7,6,2006,WD ,196000,2591.0,75
1723,120,Residential(LD),48,7841,Northridge Heights,Townhouse End Unit,1Story,9,5,2005,2005,1577.0,1577,0,1577,2,6,5,2007,WD ,280000,3154.0,88
349,80,Residential(LD),61,8530,Gilbert,Single-family Detached,SLvl,7,5,1995,1996,384.0,804,670,1474,3,7,5,2009,WD ,168500,1858.0,90
2313,60,Residential(LD),71,13041,Gilbert,Single-family Detached,2Story,6,5,1995,1995,781.0,781,890,1671,3,7,2,2006,WD ,170000,2452.0,69
2279,20,Residential(LD),200,43500,Mitchell,Single-family Detached,1Story,3,5,1953,1953,0.0,2034,0,2034,2,9,6,2007,WD ,130000,2034.0,63
1346,50,Residential(MD),52,6240,Brookside,Single-family Detached,1.5Fin,7,5,1939,1950,989.0,1245,764,2009,4,7,1,2008,WD ,150000,2998.0,50
2770,20,Residential(LD),95,13015,College Creek,Single-family Detached,1Story,5,6,1996,1996,1100.0,1100,0,1100,3,5,6,2006,WD ,145000,2200.0,65
2923,90,Residential(LD),63,9297,Mitchell,Duplex,1Story,5,5,1976,1976,1728.0,1728,0,1728,4,8,7,2006,WD ,188000,3456.0,54
1619,60,Residential(LD),57,8773,Gilbert,Single-family Detached,2Story,6,5,1997,1997,916.0,916,684,1600,3,7,8,2007,WD ,169000,2516.0,67
2178,20,Residential(LD),74,8536,Edwards,Single-family Detached,1Story,5,5,2006,2007,1125.0,1125,0,1125,2,5,4,2007,New,155000,2250.0,68
1160,120,Floating Village,59,4282,Somerset,Townhouse End Unit,1Story,7,5,2004,2004,1391.0,1391,0,1391,2,5,7,2008,WD ,196000,2782.0,70
1755,60,Residential(LD),63,8740,Gilbert,Single-family Detached,2Story,7,5,2002,2002,854.0,864,1131,1995,4,8,7,2007,WD ,219500,2849.0,77
2412,60,Residential(LD),65,10237,Gilbert,Single-family Detached,2Story,6,5,2005,2006,728.0,728,728,1456,3,8,2,2006,New,170440,2184.0,78
889,60,Residential(LD),75,7950,Edwards,Single-family Detached,2Story,6,6,1977,1977,690.0,698,728,1426,3,6,7,2009,WD ,159500,2116.0,75
1186,20,Residential(LD),80,10400,Northwest Ames,Single-family Detached,1Story,7,6,1970,1970,1304.0,1682,0,1682,3,7,5,2008,WD ,174000,2986.0,58
1613,20,Residential(LD),85,10628,North Ames,Single-family Detached,1Story,7,5,1970,1970,1277.0,1277,0,1277,2,5,4,2007,WD ,167000,2554.0,65
411,160,Residential(LD),24,2280,Northpark Villa,Townhouse Inside Unit,2Story,6,6,1976,1976,855.0,855,601,1456,3,7,7,2009,WD ,148500,2311.0,64
810,90,Residential(LD),64,7018,Sawyer West,Duplex,2Story,5,5,1979,1979,0.0,1114,1114,2228,6,8,6,2009,WD ,147983,2228.0,66
548,160,Residential(LD),75,10762,Sawyer West,Townhouse End Unit,2Story,6,6,1980,1980,626.0,626,591,1217,3,6,4,2009,WD ,120000,1843.0,65
2179,20,Residential(LD),60,7024,Edwards,Single-family Detached,1Story,5,5,2005,2006,1090.0,1090,0,1090,2,5,6,2007,WD ,157000,2180.0,72
2746,50,Residential(LD),50,7585,Edwards,Single-family Detached,1.5Fin,5,3,1948,1950,810.0,1002,454,1456,4,7,8,2006,WD ,91500,2266.0,40
1486,30,Residential(LD),67,8777,Edwards,Single-family Detached,1Story,5,7,1910,1950,796.0,796,0,796,2,4,5,2008,WD ,85000,1592.0,53
2168,20,Residential(LD),70,9170,Edwards,Single-family Detached,1Story,5,7,1965,1965,1214.0,1214,0,1214,2,6,4,2007,WD ,140000,2428.0,57
